,Date,Species,Trap,Latitude,Longitude,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange,relative_humidity,Year,Month,Week,Day
3788,2009-07-27,CULEX RESTUANS,T095,41.704336,-87.703736,33,8,8,1,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3789,2009-07-27,CULEX RESTUANS,T102,41.750498,-87.605294,10,5,2,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3790,2009-07-27,CULEX RESTUANS,T115,41.673408,-87.599862,12,5,19,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3791,2009-07-27,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,11,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3792,2009-07-27,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,6,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3793,2009-07-27,CULEX RESTUANS,T159,41.732984,-87.649642,89,8,4,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3794,2009-07-27,CULEX RESTUANS,T160,41.903002,-87.688267,11,8,4,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3795,2009-07-27,CULEX RESTUANS,T200,41.678618,-87.559308,13,5,3,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3796,2009-07-27,CULEX RESTUANS,T209,41.740641,-87.546587,13,5,5,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3797,2009-07-27,CULEX RESTUANS,T212,41.680946,-87.535198,37,8,2,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3798,2009-07-27,CULEX RESTUANS,T221,41.659112,-87.538693,40,8,13,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3799,2009-07-27,CULEX RESTUANS,T227,41.728495,-87.600963,65,5,8,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3800,2009-07-27,CULEX RESTUANS,T900,41.974689,-87.890615,80,72,212,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3801,2009-07-27,CULEX RESTUANS,T903,41.957799,-87.930995,20,10,16,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3802,2009-07-27,CULEX SALINARIUS,T900,41.974689,-87.890615,10,9,1,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3803,2009-07-27,CULEX TERRITANS,T200,41.678618,-87.559308,13,5,1,0,84.0,65.0,74.5,61.0,66.5,0.025,29.17,29.855,9.25,23.0,9.85,19.0,70,2009,7,31,27
3804,2009-07-31,CULEX PIPIENS,T002,41.95469,-87.800991,41,9,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3805,2009-07-31,CULEX PIPIENS,T008,42.008314,-87.777921,70,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3806,2009-07-31,CULEX PIPIENS,T011,41.944869,-87.832763,36,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3807,2009-07-31,CULEX PIPIENS,T016,42.011601,-87.811506,72,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3808,2009-07-31,CULEX PIPIENS,T031,41.801498,-87.763416,50,9,5,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3809,2009-07-31,CULEX PIPIENS,T039,41.911824,-87.726737,17,9,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3810,2009-07-31,CULEX PIPIENS,T066,41.77166,-87.703047,67,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3811,2009-07-31,CULEX PIPIENS,T073,41.773215,-87.60088,10,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3812,2009-07-31,CULEX PIPIENS,T080,41.754676,-87.612922,77,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3813,2009-07-31,CULEX PIPIENS,T094,41.720848,-87.666014,17,9,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3814,2009-07-31,CULEX PIPIENS,T102,41.750498,-87.605294,10,5,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3815,2009-07-31,CULEX PIPIENS,T114,41.798697,-87.736812,52,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3816,2009-07-31,CULEX PIPIENS,T115,41.673408,-87.599862,12,5,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3817,2009-07-31,CULEX PIPIENS,T151,41.916265,-87.800515,70,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3818,2009-07-31,CULEX PIPIENS,T158,41.682587,-87.707973,35,9,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3819,2009-07-31,CULEX PIPIENS,T159,41.732984,-87.649642,89,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3820,2009-07-31,CULEX PIPIENS,T200,41.678618,-87.559308,13,5,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3821,2009-07-31,CULEX PIPIENS,T209,41.740641,-87.546587,13,5,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3822,2009-07-31,CULEX PIPIENS,T220,41.963976,-87.69181,45,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3823,2009-07-31,CULEX PIPIENS,T225,41.743402,-87.731435,82,8,10,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3824,2009-07-31,CULEX PIPIENS,T227,41.728495,-87.600963,65,5,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3825,2009-07-31,CULEX PIPIENS,T900,41.974689,-87.890615,40,36,8,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3826,2009-07-31,CULEX PIPIENS,T903,41.957799,-87.930995,10,5,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3827,2009-07-31,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,41,9,14,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3828,2009-07-31,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,70,9,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3829,2009-07-31,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,36,8,7,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3830,2009-07-31,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,60,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3831,2009-07-31,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,58,9,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3832,2009-07-31,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,10,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3833,2009-07-31,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,50,9,7,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3834,2009-07-31,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,14,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3835,2009-07-31,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,17,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3836,2009-07-31,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,30,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3837,2009-07-31,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,25,8,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3838,2009-07-31,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,11,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3839,2009-07-31,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,44,16,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3840,2009-07-31,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,35,8,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3841,2009-07-31,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,37,9,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3842,2009-07-31,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,52,9,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3843,2009-07-31,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,67,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3844,2009-07-31,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,22,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3845,2009-07-31,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,10,8,22,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3846,2009-07-31,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,39,9,8,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3847,2009-07-31,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,77,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3848,2009-07-31,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,40,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3849,2009-07-31,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,79,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3850,2009-07-31,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,10,5,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3851,2009-07-31,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,11,9,8,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3852,2009-07-31,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,17,9,42,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3853,2009-07-31,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,33,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3854,2009-07-31,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,10,5,11,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3855,2009-07-31,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,52,8,8,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3856,2009-07-31,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,12,5,10,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3857,2009-07-31,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,24,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3858,2009-07-31,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,42,8,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3859,2009-07-31,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,10,5,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3860,2009-07-31,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,28,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3861,2009-07-31,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,75,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3862,2009-07-31,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,70,8,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3863,2009-07-31,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,63,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3864,2009-07-31,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,35,9,13,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3865,2009-07-31,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,89,8,14,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3866,2009-07-31,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,13,5,20,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3867,2009-07-31,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,13,5,11,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3868,2009-07-31,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,37,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3869,2009-07-31,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,45,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3870,2009-07-31,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,40,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3871,2009-07-31,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,48,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3872,2009-07-31,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,51,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3873,2009-07-31,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,328,32,160,1,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3874,2009-07-31,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,90,5,16,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3875,2009-07-31,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,65,5,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3876,2009-07-31,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,100,90,306,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3877,2009-07-31,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,20,10,60,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3878,2009-07-31,CULEX RESTUANS,T002,41.95469,-87.800991,41,9,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3879,2009-07-31,CULEX RESTUANS,T008,42.008314,-87.777921,70,9,7,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3880,2009-07-31,CULEX RESTUANS,T011,41.944869,-87.832763,36,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3881,2009-07-31,CULEX RESTUANS,T016,42.011601,-87.811506,72,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3882,2009-07-31,CULEX RESTUANS,T017,41.960616,-87.777189,60,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3883,2009-07-31,CULEX RESTUANS,T028,41.986921,-87.689778,58,9,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3884,2009-07-31,CULEX RESTUANS,T031,41.801498,-87.763416,50,9,10,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3885,2009-07-31,CULEX RESTUANS,T039,41.911824,-87.726737,17,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3886,2009-07-31,CULEX RESTUANS,T046,41.891118,-87.654491,25,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3887,2009-07-31,CULEX RESTUANS,T047,41.868142,-87.696269,11,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3888,2009-07-31,CULEX RESTUANS,T054,41.921965,-87.632085,44,16,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3889,2009-07-31,CULEX RESTUANS,T061,41.801179,-87.679447,22,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3890,2009-07-31,CULEX RESTUANS,T063,41.82561,-87.726549,37,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3891,2009-07-31,CULEX RESTUANS,T065,41.778297,-87.752411,52,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3892,2009-07-31,CULEX RESTUANS,T066,41.77166,-87.703047,67,8,4,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3893,2009-07-31,CULEX RESTUANS,T073,41.773215,-87.60088,10,8,15,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3894,2009-07-31,CULEX RESTUANS,T074,41.822536,-87.666343,39,9,5,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3895,2009-07-31,CULEX RESTUANS,T080,41.754676,-87.612922,77,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3896,2009-07-31,CULEX RESTUANS,T090,41.868077,-87.666901,11,9,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3897,2009-07-31,CULEX RESTUANS,T094,41.720848,-87.666014,17,9,24,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3898,2009-07-31,CULEX RESTUANS,T102,41.750498,-87.605294,10,5,6,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3899,2009-07-31,CULEX RESTUANS,T115,41.673408,-87.599862,12,5,5,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3900,2009-07-31,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3901,2009-07-31,CULEX RESTUANS,T138,41.726465,-87.585413,10,5,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3902,2009-07-31,CULEX RESTUANS,T148,42.01743,-87.687769,75,8,5,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3903,2009-07-31,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3904,2009-07-31,CULEX RESTUANS,T155,41.776156,-87.778927,63,9,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3905,2009-07-31,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3906,2009-07-31,CULEX RESTUANS,T159,41.732984,-87.649642,89,8,7,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3907,2009-07-31,CULEX RESTUANS,T200,41.678618,-87.559308,13,5,3,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3908,2009-07-31,CULEX RESTUANS,T209,41.740641,-87.546587,13,5,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3909,2009-07-31,CULEX RESTUANS,T220,41.963976,-87.69181,45,9,2,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
3910,2009-07-31,CULEX RESTUANS,T222,41.925198,-87.746381,48,8,1,0,81.5,60.0,71.0,54.5,61.5,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,21.5,60,2009,7,31,31
